Date,Close,1d_abs,1d_dir,2d_abs,1d_cls,2d_cls,3d_cls,4d_cls,5d_cls,6d_cls,7d_cls,8d_cls,9d_cls,10d_cls,50d_ma,100d_ma,200d_ma,future_price
2011-11-02,21.18,0.019999999999999574,1,-0.5,21.16,21.68,21.97,22.19,21.65,21.83,22.14,22.11,22.02,22.09,21.356400000000036,21.136999999999972,20.984400000000033,25.32
2011-11-03,21.6,0.4200000000000017,1,0.4400000000000013,21.18,21.16,21.68,21.97,22.19,21.65,21.83,22.14,22.11,22.02,21.383000000000035,21.15699999999997,20.979150000000036,26.22
2011-11-04,21.37,-0.23000000000000043,0,0.19000000000000128,21.6,21.18,21.16,21.68,21.97,22.19,21.65,21.83,22.14,22.11,21.41040000000003,21.17859999999997,20.974050000000034,26.03
2011-11-07,21.82,0.4499999999999993,1,0.21999999999999886,21.37,21.6,21.18,21.16,21.68,21.97,22.19,21.65,21.83,22.14,21.435600000000033,21.202599999999972,20.96975000000003,27.01
2011-11-08,22.11,0.28999999999999915,1,0.7399999999999984,21.82,21.37,21.6,21.18,21.16,21.68,21.97,22.19,21.65,21.83,21.45700000000003,21.22739999999997,20.96665000000003,27.16
2011-11-09,21.33,-0.7800000000000011,0,-0.490000000000002,22.11,21.82,21.37,21.6,21.18,21.16,21.68,21.97,22.19,21.65,21.45640000000003,21.242699999999967,20.95830000000003,27.04
2011-11-10,21.4,0.07000000000000028,1,-0.7100000000000009,21.33,22.11,21.82,21.37,21.6,21.18,21.16,21.68,21.97,22.19,21.451200000000032,21.256399999999967,20.94995000000003,27.73
2011-11-11,21.91,0.5100000000000016,1,0.5800000000000018,21.4,21.33,22.11,21.82,21.37,21.6,21.18,21.16,21.68,21.97,21.462600000000034,21.276099999999964,20.94865000000003,28.15
2011-11-14,21.79,-0.120000000000001,0,0.39000000000000057,21.91,21.4,21.33,22.11,21.82,21.37,21.6,21.18,21.16,21.68,21.478200000000033,21.294699999999967,20.94680000000003,27.83
2011-11-15,21.94,0.15000000000000213,1,0.030000000000001137,21.79,21.91,21.4,21.33,22.11,21.82,21.37,21.6,21.18,21.16,21.501600000000035,21.317499999999967,20.944650000000028,28.2
2011-11-16,21.39,-0.5500000000000007,0,-0.3999999999999986,21.94,21.79,21.91,21.4,21.33,22.11,21.82,21.37,21.6,21.18,21.506000000000036,21.32749999999997,20.93995000000003,28.48
2011-11-17,20.95,-0.4400000000000013,0,-0.990000000000002,21.39,21.94,21.79,21.91,21.4,21.33,22.11,21.82,21.37,21.6,21.498000000000037,21.328299999999967,20.93425000000003,28.7
2011-11-18,20.75,-0.1999999999999993,0,-0.6400000000000006,20.95,21.39,21.94,21.79,21.91,21.4,21.33,22.11,21.82,21.37,21.493800000000036,21.328499999999966,20.92705000000003,28.33
2011-11-21,20.51,-0.23999999999999844,0,-0.4399999999999977,20.75,20.95,21.39,21.94,21.79,21.91,21.4,21.33,22.11,21.82,21.482400000000037,21.32319999999997,20.916950000000032,28.06
2011-11-22,20.34,-0.1700000000000017,0,-0.41000000000000014,20.51,20.75,20.95,21.39,21.94,21.79,21.91,21.4,21.33,22.11,21.465200000000035,21.31609999999997,20.905650000000033,27.78
2011-11-23,20.07,-0.2699999999999996,0,-0.4400000000000013,20.34,20.51,20.75,20.95,21.39,21.94,21.79,21.91,21.4,21.33,21.435000000000038,21.306199999999972,20.894250000000028,27.8
2011-11-25,19.93,-0.14000000000000057,0,-0.41000000000000014,20.07,20.34,20.51,20.75,20.95,21.39,21.94,21.79,21.91,21.4,21.394200000000037,21.29249999999997,20.88405000000003,28.09
2011-11-28,20.4,0.46999999999999886,1,0.3299999999999983,19.93,20.07,20.34,20.51,20.75,20.95,21.39,21.94,21.79,21.91,21.36060000000004,21.27989999999997,20.877200000000027,28.72
2011-11-29,20.38,-0.019999999999999574,0,0.4499999999999993,20.4,19.93,20.07,20.34,20.51,20.75,20.95,21.39,21.94,21.79,21.32520000000004,21.26589999999997,20.870300000000025,28.99
2011-11-30,20.98,0.6000000000000014,1,0.5800000000000018,20.38,20.4,19.93,20.07,20.34,20.51,20.75,20.95,21.39,21.94,21.30540000000004,21.26019999999997,20.86685000000002,29.19
2011-12-01,20.74,-0.240000000000002,0,0.35999999999999943,20.98,20.38,20.4,19.93,20.07,20.34,20.51,20.75,20.95,21.39,21.29700000000004,21.25289999999997,20.86195000000002,29.86
2011-12-02,20.69,-0.04999999999999716,0,-0.28999999999999915,20.74,20.98,20.38,20.4,19.93,20.07,20.34,20.51,20.75,20.95,21.302800000000037,21.244299999999967,20.856050000000018,30.04
2011-12-05,21.08,0.389999999999997,1,0.33999999999999986,20.69,20.74,20.98,20.38,20.4,19.93,20.07,20.34,20.51,20.75,21.316400000000034,21.240899999999964,20.852700000000016,29.85
2011-12-06,21.05,-0.029999999999997584,0,0.35999999999999943,21.08,20.69,20.74,20.98,20.38,20.4,19.93,20.07,20.34,20.51,21.323200000000032,21.234699999999965,20.85110000000002,29.64
2011-12-07,21.0,-0.05000000000000071,0,-0.0799999999999983,21.05,21.08,20.69,20.74,20.98,20.38,20.4,19.93,20.07,20.34,21.32520000000003,21.229599999999962,20.84925000000002,29.25
2011-12-08,20.84,-0.16000000000000014,0,-0.21000000000000085,21.0,21.05,21.08,20.69,20.74,20.98,20.38,20.4,19.93,20.07,21.32540000000003,21.215199999999964,20.84585000000002,29.35
2011-12-09,21.08,0.23999999999999844,1,0.0799999999999983,20.84,21.0,21.05,21.08,20.69,20.74,20.98,20.38,20.4,19.93,21.332600000000028,21.207099999999965,20.844550000000016,29.99
2011-12-12,20.93,-0.14999999999999858,0,0.08999999999999986,21.08,20.84,21.0,21.05,21.08,20.69,20.74,20.98,20.38,20.4,21.346000000000032,21.197099999999963,20.84235000000002,29.87
2011-12-13,21.13,0.1999999999999993,1,0.05000000000000071,20.93,21.08,20.84,21.0,21.05,21.08,20.69,20.74,20.98,20.38,21.36920000000003,21.185699999999965,20.84285000000002,30.0
2011-12-14,20.99,-0.14000000000000057,0,0.05999999999999872,21.13,20.93,21.08,20.84,21.0,21.05,21.08,20.69,20.74,20.98,21.376400000000032,21.169799999999963,20.84300000000002,29.89
2011-12-15,20.97,-0.019999999999999574,0,-0.16000000000000014,20.99,21.13,20.93,21.08,20.84,21.0,21.05,21.08,20.69,20.74,21.374200000000034,21.152299999999965,20.84255000000002,30.48
2011-12-16,21.33,0.35999999999999943,1,0.33999999999999986,20.97,20.99,21.13,20.93,21.08,20.84,21.0,21.05,21.08,20.69,21.37180000000003,21.14449999999996,20.84490000000002,29.97
2011-12-19,20.94,-0.389999999999997,0,-0.029999999999997584,21.33,20.97,20.99,21.13,20.93,21.08,20.84,21.0,21.05,21.08,21.363200000000035,21.129599999999964,20.84625000000002,29.79
2011-12-20,21.35,0.41000000000000014,1,0.020000000000003126,20.94,21.33,20.97,20.99,21.13,20.93,21.08,20.84,21.0,21.05,21.35160000000003,21.121399999999962,20.84885000000002,29.94
2011-12-21,21.13,-0.22000000000000242,0,0.18999999999999773,21.35,20.94,21.33,20.97,20.99,21.13,20.93,21.08,20.84,21.0,21.334600000000034,21.112099999999963,20.85045000000002,30.55
2011-12-22,21.17,0.0400000000000027,1,-0.17999999999999972,21.13,21.35,20.94,21.33,20.97,20.99,21.13,20.93,21.08,20.84,21.31900000000003,21.106999999999967,20.85420000000002,30.38
2011-12-23,21.35,0.17999999999999972,1,0.22000000000000242,21.17,21.13,21.35,20.94,21.33,20.97,20.99,21.13,20.93,21.08,21.30340000000003,21.102699999999963,20.85775000000002,29.84
2011-12-27,21.36,0.00999999999999801,1,0.18999999999999773,21.35,21.17,21.13,21.35,20.94,21.33,20.97,20.99,21.13,20.93,21.286600000000025,21.106399999999965,20.861300000000018,29.98
2011-12-28,21.18,-0.17999999999999972,0,-0.1700000000000017,21.36,21.35,21.17,21.13,21.35,20.94,21.33,20.97,20.99,21.13,21.270800000000026,21.110399999999963,20.86515000000002,29.74
2011-12-29,21.34,0.16000000000000014,1,-0.019999999999999574,21.18,21.36,21.35,21.17,21.13,21.35,20.94,21.33,20.97,20.99,21.252800000000025,21.125699999999966,20.87220000000002,29.46
2011-12-30,21.3,-0.03999999999999915,0,0.120000000000001,21.34,21.18,21.36,21.35,21.17,21.13,21.35,20.94,21.33,20.97,21.237000000000027,21.13169999999997,20.879100000000022,29.98
2012-01-03,21.96,0.6600000000000001,1,0.620000000000001,21.3,21.34,21.18,21.36,21.35,21.17,21.13,21.35,20.94,21.33,21.235800000000026,21.15549999999997,20.88925000000002,29.96
2012-01-04,22.48,0.5199999999999996,1,1.1799999999999997,21.96,21.3,21.34,21.18,21.36,21.35,21.17,21.13,21.35,20.94,21.24320000000003,21.17649999999997,20.89985000000002,29.62
2012-01-05,22.71,0.23000000000000043,1,0.75,22.48,21.96,21.3,21.34,21.18,21.36,21.35,21.17,21.13,21.35,21.25460000000003,21.20049999999997,20.911700000000017,28.68
2012-01-06,23.06,0.34999999999999787,1,0.5799999999999983,22.71,22.48,21.96,21.3,21.34,21.18,21.36,21.35,21.17,21.13,21.279200000000028,21.22469999999997,20.92435000000002,28.49
2012-01-09,22.76,-0.29999999999999716,0,0.05000000000000071,23.06,22.71,22.48,21.96,21.3,21.34,21.18,21.36,21.35,21.17,21.301400000000026,21.245899999999974,20.934400000000025,28.88
2012-01-10,22.84,0.0799999999999983,1,-0.21999999999999886,22.76,23.06,22.71,22.48,21.96,21.3,21.34,21.18,21.36,21.35,21.314400000000024,21.268699999999978,20.945650000000022,28.84
2012-01-11,22.74,-0.10000000000000142,0,-0.020000000000003126,22.84,22.76,23.06,22.71,22.48,21.96,21.3,21.34,21.18,21.36,21.329800000000024,21.295199999999973,20.957250000000023,29.42
2012-01-12,22.97,0.23000000000000043,1,0.129999999999999,22.74,22.84,22.76,23.06,22.71,22.48,21.96,21.3,21.34,21.18,21.355600000000024,21.329099999999972,20.969650000000023,29.65
2012-01-13,23.17,0.20000000000000284,1,0.43000000000000327,22.97,22.74,22.84,22.76,23.06,22.71,22.48,21.96,21.3,21.34,21.395800000000023,21.365599999999972,20.982550000000025,29.58
2012-01-17,23.18,0.00999999999999801,1,0.21000000000000085,23.17,22.97,22.74,22.84,22.76,23.06,22.71,22.48,21.96,21.3,21.43580000000002,21.39609999999997,20.996400000000026,29.43
2012-01-18,23.16,-0.019999999999999574,0,-0.010000000000001563,23.18,23.17,22.97,22.74,22.84,22.76,23.06,22.71,22.48,21.96,21.467000000000027,21.42499999999997,21.009800000000027,29.07
2012-01-19,23.07,-0.08999999999999986,0,-0.10999999999999943,23.16,23.18,23.17,22.97,22.74,22.84,22.76,23.06,22.71,22.48,21.501000000000026,21.45569999999997,21.022450000000028,29.13
2012-01-20,24.37,1.3000000000000007,1,1.2100000000000009,23.07,23.16,23.18,23.17,22.97,22.74,22.84,22.76,23.06,22.71,21.552000000000024,21.49379999999997,21.040700000000026,29.3
2012-01-23,24.39,0.019999999999999574,1,1.3200000000000003,24.37,23.07,23.16,23.18,23.17,22.97,22.74,22.84,22.76,23.06,21.59760000000003,21.52729999999997,21.057550000000024,29.4
2012-01-24,24.07,-0.3200000000000003,0,-0.3000000000000007,24.39,24.37,23.07,23.16,23.18,23.17,22.97,22.74,22.84,22.76,21.65240000000003,21.55439999999997,21.07260000000002,29.42
2012-01-25,24.25,0.17999999999999972,1,-0.14000000000000057,24.07,24.39,24.37,23.07,23.16,23.18,23.17,22.97,22.74,22.84,21.709400000000027,21.58029999999997,21.08905000000002,29.72
2012-01-26,24.2,-0.05000000000000071,0,0.129999999999999,24.25,24.07,24.39,24.37,23.07,23.16,23.18,23.17,22.97,22.74,21.755200000000027,21.608899999999966,21.10565000000002,30.57
2012-01-27,23.98,-0.21999999999999886,0,-0.2699999999999996,24.2,24.25,24.07,24.39,24.37,23.07,23.16,23.18,23.17,22.97,21.799000000000028,21.638599999999965,21.122500000000016,30.55
2012-01-30,24.29,0.3099999999999987,1,0.08999999999999986,23.98,24.2,24.25,24.07,24.39,24.37,23.07,23.16,23.18,23.17,21.846000000000025,21.673799999999964,21.140950000000018,30.98
2012-01-31,24.22,-0.07000000000000028,0,0.23999999999999844,24.29,23.98,24.2,24.25,24.07,24.39,24.37,23.07,23.16,23.18,21.902600000000024,21.70429999999996,21.159900000000015,31.06
2012-02-01,24.52,0.3000000000000007,1,0.23000000000000043,24.22,24.29,23.98,24.2,24.25,24.07,24.39,24.37,23.07,23.16,21.974000000000025,21.73599999999996,21.180550000000018,30.61
2012-02-02,24.57,0.05000000000000071,1,0.3500000000000014,24.52,24.22,24.29,23.98,24.2,24.25,24.07,24.39,24.37,23.07,22.05040000000002,21.772099999999963,21.202600000000015,30.35
2012-02-03,24.81,0.23999999999999844,1,0.28999999999999915,24.57,24.52,24.22,24.29,23.98,24.2,24.25,24.07,24.39,24.37,22.136400000000023,21.809399999999965,21.225550000000016,26.89
2012-02-06,24.77,-0.03999999999999915,0,0.1999999999999993,24.81,24.57,24.52,24.22,24.29,23.98,24.2,24.25,24.07,24.39,22.225000000000023,21.845099999999967,21.24585000000002,27.42
2012-02-07,24.9,0.129999999999999,1,0.08999999999999986,24.77,24.81,24.57,24.52,24.22,24.29,23.98,24.2,24.25,24.07,22.321600000000025,21.878299999999967,21.267800000000015,27.25
2012-02-08,25.15,0.25,1,0.379999999999999,24.9,24.77,24.81,24.57,24.52,24.22,24.29,23.98,24.2,24.25,22.426000000000027,21.91009999999997,21.290600000000012,27.37
2012-02-09,25.24,0.08999999999999986,1,0.33999999999999986,25.15,24.9,24.77,24.81,24.57,24.52,24.22,24.29,23.98,24.2,22.522800000000025,21.94169999999997,21.31155000000001,26.88
2012-02-10,25.02,-0.21999999999999886,0,-0.129999999999999,25.24,25.15,24.9,24.77,24.81,24.57,24.52,24.22,24.29,23.98,22.615600000000022,21.97039999999997,21.330650000000013,27.08
2012-02-13,25.08,0.05999999999999872,1,-0.16000000000000014,25.02,25.24,25.15,24.9,24.77,24.81,24.57,24.52,24.22,24.29,22.69760000000002,22.001499999999968,21.34870000000001,27.01
2012-02-14,24.98,-0.09999999999999787,0,-0.03999999999999915,25.08,25.02,25.24,25.15,24.9,24.77,24.81,24.57,24.52,24.22,22.78240000000002,22.03969999999997,21.36945000000001,27.28
2012-02-15,24.81,-0.1700000000000017,0,-0.2699999999999996,24.98,25.08,25.02,25.24,25.15,24.9,24.77,24.81,24.57,24.52,22.864800000000017,22.083799999999968,21.390350000000012,27.27
2012-02-16,25.84,1.0300000000000011,1,0.8599999999999994,24.81,24.98,25.08,25.02,25.24,25.15,24.9,24.77,24.81,24.57,22.96000000000002,22.13819999999997,21.41580000000001,27.12
2012-02-17,25.8,-0.03999999999999915,0,0.990000000000002,25.84,24.81,24.98,25.08,25.02,25.24,25.15,24.9,24.77,24.81,23.055000000000017,22.18909999999997,21.440050000000014,27.31
2012-02-21,25.96,0.16000000000000014,1,0.120000000000001,25.8,25.84,24.81,24.98,25.08,25.02,25.24,25.15,24.9,24.77,23.154200000000017,22.23969999999997,21.46620000000002,27.15
2012-02-22,25.82,-0.14000000000000057,0,0.019999999999999574,25.96,25.8,25.84,24.81,24.98,25.08,25.02,25.24,25.15,24.9,23.25380000000002,22.28959999999997,21.491350000000015,27.05
2012-02-23,25.9,0.0799999999999983,1,-0.060000000000002274,25.82,25.96,25.8,25.84,24.81,24.98,25.08,25.02,25.24,25.15,23.350200000000022,22.341399999999975,21.517050000000012,27.46
2012-02-24,25.99,0.08999999999999986,1,0.16999999999999815,25.9,25.82,25.96,25.8,25.84,24.81,24.98,25.08,25.02,25.24,23.45140000000002,22.398699999999973,21.54385000000001,28.17
2012-02-27,25.89,-0.09999999999999787,0,-0.00999999999999801,25.99,25.9,25.82,25.96,25.8,25.84,24.81,24.98,25.08,25.02,23.546600000000023,22.457899999999974,21.57140000000001,28.01
2012-02-28,26.32,0.4299999999999997,1,0.33000000000000185,25.89,25.99,25.9,25.82,25.96,25.8,25.84,24.81,24.98,25.08,23.65320000000002,22.514799999999973,21.601250000000007,28.15
2012-02-29,26.21,-0.10999999999999943,0,0.3200000000000003,26.32,25.89,25.99,25.9,25.82,25.96,25.8,25.84,24.81,24.98,23.75800000000002,22.566099999999974,21.63170000000001,27.8
2012-03-01,26.66,0.4499999999999993,1,0.33999999999999986,26.21,26.32,25.89,25.99,25.9,25.82,25.96,25.8,25.84,24.81,23.864600000000024,22.618199999999973,21.66625000000001,27.9
2012-03-02,26.49,-0.1700000000000017,0,0.2799999999999976,26.66,26.21,26.32,25.89,25.99,25.9,25.82,25.96,25.8,25.84,23.97560000000002,22.669399999999975,21.699500000000008,27.42
2012-03-05,26.26,-0.22999999999999687,0,-0.3999999999999986,26.49,26.66,26.21,26.32,25.89,25.99,25.9,25.82,25.96,25.8,24.073800000000023,22.712699999999977,21.73090000000001,27.43
2012-03-06,26.06,-0.20000000000000284,0,-0.4299999999999997,26.26,26.49,26.66,26.21,26.32,25.89,25.99,25.9,25.82,25.96,24.17240000000002,22.753499999999978,21.761200000000013,27.07
2012-03-07,26.29,0.23000000000000043,1,0.029999999999997584,26.06,26.26,26.49,26.66,26.21,26.32,25.89,25.99,25.9,25.82,24.274800000000017,22.79689999999998,21.793600000000012,27.27
2012-03-08,26.43,0.14000000000000057,1,0.370000000000001,26.29,26.06,26.26,26.49,26.66,26.21,26.32,25.89,25.99,25.9,24.37640000000002,22.839899999999975,21.82795000000001,27.26
2012-03-09,26.41,-0.019999999999999574,0,0.120000000000001,26.43,26.29,26.06,26.26,26.49,26.66,26.21,26.32,25.89,25.99,24.477400000000024,22.881999999999977,21.86230000000001,27.94
2012-03-12,26.46,0.05000000000000071,1,0.030000000000001137,26.41,26.43,26.29,26.06,26.26,26.49,26.66,26.21,26.32,25.89,24.583000000000023,22.92689999999998,21.89675000000001,29.97
2012-03-13,26.98,0.5199999999999996,1,0.5700000000000003,26.46,26.41,26.43,26.29,26.06,26.26,26.49,26.66,26.21,26.32,24.695800000000027,22.97429999999998,21.931850000000008,29.45
2012-03-14,27.06,0.0799999999999983,1,0.5999999999999979,26.98,26.46,26.41,26.43,26.29,26.06,26.26,26.49,26.66,26.21,24.811000000000025,23.02399999999998,21.967000000000013,28.69
2012-03-15,27.12,0.060000000000002274,1,0.14000000000000057,27.06,26.98,26.46,26.41,26.43,26.29,26.06,26.26,26.49,26.66,24.914200000000022,23.074999999999978,22.001450000000013,28.48
2012-03-16,26.92,-0.1999999999999993,0,-0.13999999999999702,27.12,27.06,26.98,26.46,26.41,26.43,26.29,26.06,26.26,26.49,25.003000000000025,23.123099999999976,22.037200000000013,28.94
2012-03-19,26.59,-0.33000000000000185,0,-0.5300000000000011,26.92,27.12,27.06,26.98,26.46,26.41,26.43,26.29,26.06,26.26,25.08060000000002,23.16759999999998,22.07215000000001,28.81
2012-03-20,26.41,-0.17999999999999972,0,-0.5100000000000016,26.59,26.92,27.12,27.06,26.98,26.46,26.41,26.43,26.29,26.06,25.147600000000025,23.21339999999998,22.10750000000001,27.5
2012-03-21,26.35,-0.05999999999999872,0,-0.23999999999999844,26.41,26.59,26.92,27.12,27.06,26.98,26.46,26.41,26.43,26.29,25.21940000000002,23.260399999999976,22.14210000000001,26.91
2012-03-22,26.42,0.07000000000000028,1,0.010000000000001563,26.35,26.41,26.59,26.92,27.12,27.06,26.98,26.46,26.41,26.43,25.291000000000025,23.302699999999977,22.17685000000001,26.94
2012-03-23,26.43,0.00999999999999801,1,0.0799999999999983,26.42,26.35,26.41,26.59,26.92,27.12,27.06,26.98,26.46,26.41,25.364800000000027,23.347299999999976,22.212150000000012,26.87
2012-03-26,26.91,0.4800000000000004,1,0.48999999999999844,26.43,26.42,26.35,26.41,26.59,26.92,27.12,27.06,26.98,26.46,25.44360000000003,23.399599999999978,22.24975000000001,27.31
2012-03-27,26.85,-0.05999999999999872,0,0.4200000000000017,26.91,26.43,26.42,26.35,26.41,26.59,26.92,27.12,27.06,26.98,25.517200000000024,23.456499999999977,22.288100000000007,27.94
2012-03-28,26.58,-0.2700000000000031,0,-0.33000000000000185,26.85,26.91,26.43,26.42,26.35,26.41,26.59,26.92,27.12,27.06,25.58520000000002,23.51049999999998,22.323750000000008,28.24
2012-03-29,26.52,-0.05999999999999872,0,-0.33000000000000185,26.58,26.85,26.91,26.43,26.42,26.35,26.41,26.59,26.92,27.12,25.65240000000002,23.559699999999978,22.35835000000001,28.19
2012-03-30,26.64,0.120000000000001,1,0.060000000000002274,26.52,26.58,26.85,26.91,26.43,26.42,26.35,26.41,26.59,26.92,25.723800000000026,23.61239999999998,22.395500000000013,28.49
2012-04-02,26.66,0.019999999999999574,1,0.14000000000000057,26.64,26.52,26.58,26.85,26.91,26.43,26.42,26.35,26.41,26.59,25.76960000000003,23.660799999999977,22.43170000000001,28.29
2012-04-03,26.37,-0.28999999999999915,0,-0.2699999999999996,26.66,26.64,26.52,26.58,26.85,26.91,26.43,26.42,26.35,26.41,25.809200000000022,23.703399999999974,22.46540000000001,28.4
2012-04-04,25.77,-0.6000000000000014,0,-0.8900000000000006,26.37,26.66,26.64,26.52,26.58,26.85,26.91,26.43,26.42,26.35,25.843200000000024,23.747799999999973,22.49525000000001,28.74
2012-04-05,26.03,0.26000000000000156,1,-0.33999999999999986,25.77,26.37,26.66,26.64,26.52,26.58,26.85,26.91,26.43,26.42,25.878800000000023,23.794099999999975,22.52525000000001,29.01
2012-04-09,25.68,-0.3500000000000014,0,-0.08999999999999986,26.03,25.77,26.37,26.66,26.64,26.52,26.58,26.85,26.91,26.43,25.908400000000025,23.831799999999976,22.553950000000015,28.28
2012-04-10,25.16,-0.5199999999999996,0,-0.870000000000001,25.68,26.03,25.77,26.37,26.66,26.64,26.52,26.58,26.85,26.91,25.932000000000027,23.865499999999976,22.580100000000012,28.24
2012-04-11,25.06,-0.10000000000000142,0,-0.620000000000001,25.16,25.68,26.03,25.77,26.37,26.66,26.64,26.52,26.58,26.85,25.947400000000027,23.896699999999974,22.607100000000013,27.99
2012-04-12,25.58,0.5199999999999996,1,0.41999999999999815,25.06,25.16,25.68,26.03,25.77,26.37,26.66,26.64,26.52,26.58,25.974600000000024,23.938599999999973,22.63305000000001,28.04
2012-04-13,25.44,-0.13999999999999702,0,0.38000000000000256,25.58,25.06,25.16,25.68,26.03,25.77,26.37,26.66,26.64,26.52,25.993000000000023,23.983499999999978,22.65590000000001,28.26
2012-04-16,25.66,0.21999999999999886,1,0.08000000000000185,25.44,25.58,25.06,25.16,25.68,26.03,25.77,26.37,26.66,26.64,26.014800000000026,24.032599999999974,22.68055000000001,28.7
2012-04-17,25.96,0.3000000000000007,1,0.5199999999999996,25.66,25.44,25.58,25.06,25.16,25.68,26.03,25.77,26.37,26.66,26.03780000000003,24.087099999999975,22.705150000000014,28.7
2012-04-18,25.71,-0.25,0,0.05000000000000071,25.96,25.66,25.44,25.58,25.06,25.16,25.68,26.03,25.77,26.37,26.05660000000003,24.14079999999997,22.728450000000013,28.96
2012-04-19,25.61,-0.10000000000000142,0,-0.3500000000000014,25.71,25.96,25.66,25.44,25.58,25.06,25.16,25.68,26.03,25.77,26.070800000000027,24.196199999999973,22.751200000000008,29.26
